time_s,velocity_px/s,raw_velocity_px/s
2.6,310.08698988067283,355.18283843994266
2.6166666666666667,255.83636702365845,130.23090362548874
2.6333333333333333,203.92264393862283,245.9461212158212
2.65,158.4133831108746,168.1354522705084
2.6666666666666665,121.28532765047433,99.99103546142614
2.683333333333333,93.29453591860218,-31.8706512451173
2.7,70.75378779415007,219.61154937743635
2.716666666666667,47.55123657428764,61.02561950683616
2.7333333333333334,21.793413030485755,-24.81708526611337
2.75,-3.575450776683769,65.79952239990257
2.7666666666666666,-23.903882424374657,-71.3201522827151
2.783333333333333,-34.441590249412535,-79.19254302978544
2.8,-33.05338767936753,-35.0721359252931
2.816666666666667,-21.849367850834163,-5.870819091796739
2.8333333333333335,-4.986437947581916,-14.011001586914112
2.85,13.410026866585728,9.29203033447269
2.8666666666666667,29.224607706800885,38.84181976318373
2.8833333333333333,38.70770024692723,77.88791656494168
2.9,40.244475457089514,42.85182952880874
2.9166666666666665,35.115722814774266,15.052986145019585
2.933333333333333,25.918962163835275,42.32654571533218
2.95,15.022532801287653,-0.4034042358398344
2.966666666666667,4.23899824196218,-4.724121093750017
2.9833333333333334,-5.465778281582075,1.40762329101563
3.0,-14.038319460606703,-24.317550659179773
3.0166666666666666,-21.897263684967598,-13.101196289062546
3.033333333333333,-29.265181040472783,-3.713035583496107
3.05,-35.237753420945054,-54.87327575683613
3.066666666666667,-37.6968563763003,-28.468322753905593
3.0833333333333335,-34.821519247345464,-91.58821105957064
3.1,-27.037664874869144,-3.946495056152358
3.1166666666666667,-17.457741954857376,-27.539634704589943
3.1333333333333333,-10.282847211536845,11.660957336425822
3.15,-8.971221766836493,-5.203056335449237
3.1666666666666665,-15.531185919427458,-14.941406250000053
3.183333333333333,-30.716200165636298,-20.789909362793043
3.2,-54.93362982527509,-104.14180755614994
3.216666666666667,-89.36035600742892,-27.254676818847752
3.2333333333333334,-134.58942099956718,-75.6752014160159
3.25,-187.09790763220326,-239.19296264648523
3.2666666666666666,-238.69906809438424,-164.57347869873107
3.283333333333333,-280.1024359992894,-462.7698898315446
3.3,-305.9524633248696,-223.6164093017586
3.316666666666667,-316.79240354573693,-323.7876892089769
3.3333333333333335,-316.57489070290364,-431.96010589599763
3.35,-311.75137997614564,-179.11319732666078
3.3666666666666667,-309.15474629061873,-235.97259521484457
3.3833333333333333,-309.8304071674714,-410.5934143066421
3.4,-310.5129892318528,-374.9513626098646
3.4166666666666665,-312.17804982657606,-255.71537017822357
3.433333333333333,-320.38617887956116,-241.11213684082117
3.45,-337.0656715587146,-308.52699279784446
3.466666666666667,-356.98582510522385,-465.8821105957048
3.4833333333333334,-373.63229258476144,-367.6677703857435
3.5,-385.1416253761987,-366.33567810058724
3.5166666666666666,-392.0417039855626,-310.55946350097764
3.533333333333333,-392.9118875080477,-571.8143463134786
